utterance_id	batch	pattern	word_spaced	word_script	diphone_count	diphones
731	single	1	i r l i m z a	_i r l i m z a_	8	_-i i-r r-l l-i i-m m-z z-a a-_
732	single	1	e r s. u. b z i	_e r s. u. b z i_	8	_-e e-r r-s. s.-u. u.-b b-z z-i i-_
733	single	1	e j t. u. z g u	_e j t. u. z g u_	8	_-e e-j j-t. t.-u. u.-z z-g g-u u-_
734	single	1	a k S u l k e	_a k S u l k e_	8	_-a a-k k-S S-u u-l l-k k-e e-_
735	single	3	g u. e. s. u. a. p	_g u. e. s. u. a. p_	8	_-g g-u. u.-e. e.-s. s.-u. u.-a. a.-p p-_
736	single	1	a t. w u g X u	_a t. w u g X u_	8	_-a a-t. t.-w w-u u-g g-X X-u u-_
737	single	1	u w d u s. p u	_u w d u s. p u_	8	_-u u-w w-d d-u u-s. s.-p p-u u-_
738	single	1	e p b a t z i	_e p b a t z i_	8	_-e e-p p-b b-a a-t t-z z-i i-_
739	single	1	a t t a n g a	_a t t a n g a_	8	_-a a-t t-t t-a a-n n-g g-a a-_
740	single	1	a S s a H l i	_a S s a H l i_	8	_-a a-S S-s s-a a-H H-l l-i i-_
741	single	1	a S k u q ? a	_a S k u q ? a_	8	_-a a-S S-k k-u u-q q-? ?-a a-_
742	single	1	i m k e s. g i	_i m k e s. g i_	8	_-i i-m m-k k-e e-s. s.-g g-i i-_
743	single	1	u X p a k l a	_u X p a k l a_	8	_-u u-X X-p p-a a-k k-l l-a a-_
744	single	1	a p m a p m i	_a p m a p m i_	8	_-a a-p p-m m-a a-p p-m m-i i-_
745	single	2	n e p a j m a b	_n e p a j m a b_	9	_-n n-e e-p p-a a-j j-m m-a a-b b-_
746	single	2	s i. s. u. t. p u j	_s i. s. u. t. p u j_	9	_-s s-i. i.-s. s.-u. u.-t. t.-p p-u u-j j-_
747	single	1	u t. b a l z i	_u t. b a l z i_	8	_-u u-t. t.-b b-a a-l l-z z-i i-_
748	single	1	a d n e S n u	_a d n e S n u_	8	_-a a-d d-n n-e e-S S-n n-u u-_
749	single	1	e n H a w s u	_e n H a w s u_	8	_-e e-n n-H H-a a-w w-s s-u u-_
750	single	1	i d p i g w a	_i d p i g w a_	8	_-i i-d d-p p-i i-g g-w w-a a-_
751	single	2	g e s a j p u k	_g e s a j p u k_	9	_-g g-e e-s s-a a-j j-p p-u u-k k-_
752	single	1	i m k a x n a	_i m k a x n a_	8	_-i i-m m-k k-a a-x x-n n-a a-_
753	single	1	a r r i l s e	_a r r i l s e_	8	_-a a-r r-r r-i i-l l-s s-e e-_
754	single	1	e ? k i k t a	_e ? k i k t a_	8	_-e e-? ?-k k-i i-k k-t t-a a-_
755	single	1	e g d u r b e	_e g d u r b e_	8	_-e e-g g-d d-u u-r r-b b-e e-_
756	single	1	e d ? a S l a	_e d ? a S l a_	8	_-e e-d d-? ?-a a-S S-l l-a a-_
757	single	1	i l ? a H w a	_i l ? a H w a_	8	_-i i-l l-? ?-a a-H H-w w-a a-_
758	single	2	g e ? u k ? a j	_g e ? u k ? a j_	9	_-g g-e e-? ?-u u-k k-? ?-a a-j j-_
759	single	1	a p S a p d u	_a p S a p d u_	8	_-a a-p p-S S-a a-p p-d d-u u-_
760	single	1	e b g i s S e	_e b g i s S e_	8	_-e e-b b-g g-i i-s s-S S-e e-_
761	single	1	u k ? a. t. w i	_u k ? a. t. w i_	8	_-u u-k k-? ?-a. a.-t. t.-w w-i i-_
762	single	1	u j j a j X i	_u j j a j X i_	8	_-u u-j j-j j-a a-j j-X X-i i-_
763	single	1	u j b a l g i	_u j b a l g i_	8	_-u u-j j-b b-a a-l l-g g-i i-_
764	single	1	u z j e k b a	_u z j e k b a_	8	_-u u-z z-j j-e e-k k-b b-a a-_
765	single	1	i t. m e j k a	_i t. m e j k a_	8	_-i i-t. t.-m m-e e-j j-k k-a a-_
766	single	1	a n p u p d i	_a n p u p d i_	8	_-a a-n n-p p-u u-p p-d d-i i-_
767	single	1	i r ? u ? j a	_i r ? u ? j a_	8	_-i i-r r-? ?-u u-? ?-j j-a a-_
768	single	1	a j r i d z u	_a j r i d z u_	8	_-a a-j j-r r-i i-d d-z z-u u-_
769	single	1	u w w i S ? a	_u w w i S ? a_	8	_-u u-w w-w w-i i-S S-? ?-a a-_
770	single	1	e s ? i l q u.	_e s ? i l q u._	8	_-e e-s s-? ?-i i-l l-q q-u. u.-_
771	single	1	a n k a b d e	_a n k a b d e_	8	_-a a-n n-k k-a a-b b-d d-e e-_
772	single	1	i g l e x H u	_i g l e x H u_	8	_-i i-g g-l l-e e-x x-H H-u u-_
773	single	2	n a p i p l a w	_n a p i p l a w_	9	_-n n-a a-p p-i i-p p-l l-a a-w w-_
774	single	2	? a. q u. z d e j	_? a. q u. z d e j_	9	_-? ?-a. a.-q q-u. u.-z z-d d-e e-j j-_
775	single	1	u p w a t ? e	_u p w a t ? e_	8	_-u u-p p-w w-a a-t t-? ?-e e-_
776	single	1	i X d u S k e	_i X d u S k e_	8	_-i i-X X-d d-u u-S S-k k-e e-_
777	single	1	a q H e m g a	_a q H e m g a_	8	_-a a-q q-H H-e e-m m-g g-a a-_
778	single	1	e q m u. t. S a	_e q m u. t. S a_	8	_-e e-q q-m m-u. u.-t. t.-S S-a a-_
779	single	2	x u k e j s a l	_x u k e j s a l_	9	_-x x-u u-k k-e e-j j-s s-a a-l l-_
780	single	1	u k H e p p a	_u k H e p p a_	8	_-u u-k k-H H-e e-p p-p p-a a-_
781	single	1	u m m a t b u	_u m m a t b u_	8	_-u u-m m-m m-a a-t t-b b-u u-_
782	single	1	e x s a s t u	_e x s a s t u_	8	_-e e-x x-s s-a a-s s-t t-u u-_
783	single	2	z u m a w g u l	_z u m a w g u l_	9	_-z z-u u-m m-a a-w w-g g-u u-l l-_
784	single	1	a w x u s z u	_a w x u s z u_	8	_-a a-w w-x x-u u-s s-z z-u u-_
785	single	1	i n x a t H a	_i n x a t H a_	8	_-i i-n n-x x-a a-t t-H H-a a-_
786	single	1	i m X u n s e	_i m X u n s e_	8	_-i i-m m-X X-u u-n n-s s-e e-_
787	single	1	u j g u d s a	_u j g u d s a_	8	_-u u-j j-g g-u u-d d-s s-a a-_
788	single	1	e H k i n H u	_e H k i n H u_	8	_-e e-H H-k k-i i-n n-H H-u u-_
789	single	1	a p n u l X e	_a p n u l X e_	8	_-a a-p p-n n-u u-l l-X X-e e-_
790	single	2	s. e. t i x z u k	_s. e. t i x z u k_	9	_-s. s.-e. e.-t t-i i-x x-z z-u u-k k-_
791	single	1	a X S a d s. e.	_a X S a d s. e._	8	_-a a-X X-S S-a a-d d-s. s.-e. e.-_
792	single	1	i w s. i. z n e	_i w s. i. z n e_	8	_-i i-w w-s. s.-i. i.-z z-n n-e e-_
793	single	2	l u. t. a. S q i. H	_l u. t. a. S q i. H_	9	_-l l-u. u.-t. t.-a. a.-S S-q q-i. i.-H H-_
794	single	1	a ? t e n X i	_a ? t e n X i_	8	_-a a-? ?-t t-e e-n n-X X-i i-_
795	single	1	i r d i t n a	_i r d i t n a_	8	_-i i-r r-d d-i i-t t-n n-a a-_
796	single	2	n e n u x k i X	_n e n u x k i X_	9	_-n n-e e-n n-u u-x x-k k-i i-X X-_
797	single	1	e s X e S m i	_e s X e S m i_	8	_-e e-s s-X X-e e-S S-m m-i i-_
798	single	1	i w ? u k z a	_i w ? u k z a_	8	_-i i-w w-? ?-u u-k k-z z-a a-_
799	single	1	e X b u x w a	_e X b u x w a_	8	_-e e-X X-b b-u u-x x-w w-a a-_
800	single	1	e s s. u. H j i	_e s s. u. H j i_	8	_-e e-s s-s. s.-u. u.-H H-j j-i i-_
801	single	2	k u t. e. x r a z	_k u t. e. x r a z_	9	_-k k-u u-t. t.-e. e.-x x-r r-a a-z z-_
802	single	1	a j t. a. t X a	_a j t. a. t X a_	8	_-a a-j j-t. t.-a. a.-t t-X X-a a-_
803	single	1	u t d i q l i	_u t d i q l i_	8	_-u u-t t-d d-i i-q q-l l-i i-_
804	single	2	s. a. p e m w e z	_s. a. p e m w e z_	9	_-s. s.-a. a.-p p-e e-m m-w w-e e-z z-_
805	single	1	a k k u s. t. u.	_a k k u s. t. u._	8	_-a a-k k-k k-u u-s. s.-t. t.-u. u.-_
806	single	1	e b H i w r a	_e b H i w r a_	8	_-e e-b b-H H-i i-w w-r r-a a-_
807	single	1	e x t i x t e	_e x t i x t e_	8	_-e e-x x-t t-i i-x x-t t-e e-_
808	single	1	u n ? a k s. i.	_u n ? a k s. i._	8	_-u u-n n-? ?-a a-k k-s. s.-i. i.-_
809	single	1	e s r a. t. j i	_e s r a. t. j i_	8	_-e e-s s-r r-a. a.-t. t.-j j-i i-_
810	single	1	a z S u w z e	_a z S u w z e_	8	_-a a-z z-S S-u u-w w-z z-e e-_
811	single	1	i S q i. k t i	_i S q i. k t i_	8	_-i i-S S-q q-i. i.-k k-t t-i i-_
812	single	1	u b j e d x u	_u b j e d x u_	8	_-u u-b b-j j-e e-d d-x x-u u-_
813	single	1	a X s i p s a	_a X s i p s a_	8	_-a a-X X-s s-i i-p p-s s-a a-_
814	single	1	a ? s. a. s. X u	_a ? s. a. s. X u_	8	_-a a-? ?-s. s.-a. a.-s. s.-X X-u u-_
815	single	2	X i X e S w u r	_X i X e S w u r_	9	_-X X-i i-X X-e e-S S-w w-u u-r r-_
816	single	2	? u k u b m u g	_? u k u b m u g_	9	_-? ?-u u-k k-u u-b b-m m-u u-g g-_
817	single	1	e l H u p X i	_e l H u p X i_	8	_-e e-l l-H H-u u-p p-X X-i i-_
818	single	2	n e t i q t u X	_n e t i q t u X_	9	_-n n-e e-t t-i i-q q-t t-u u-X X-_
819	single	1	e t. t. e. X p i	_e t. t. e. X p i_	8	_-e e-t. t.-t. t.-e. e.-X X-p p-i i-_
820	single	1	u t. d i x t. a.	_u t. d i x t. a._	8	_-u u-t. t.-d d-i i-x x-t. t.-a. a.-_
821	single	1	i s s u n t. a.	_i s s u n t. a._	8	_-i i-s s-s s-u u-n n-t. t.-a. a.-_
822	single	2	w u X i z p a z	_w u X i z p a z_	9	_-w w-u u-X X-i i-z z-p p-a a-z z-_
823	single	1	a t. l e r t u	_a t. l e r t u_	8	_-a a-t. t.-l l-e e-r r-t t-u u-_
824	single	2	n i j e g r a X	_n i j e g r a X_	9	_-n n-i i-j j-e e-g g-r r-a a-X X-_
825	single	2	n a r i s m i p	_n a r i s m i p_	9	_-n n-a a-r r-i i-s s-m m-i i-p p-_
826	single	2	k i s e H S e r	_k i s e H S e r_	9	_-k k-i i-s s-e e-H H-S S-e e-r r-_
827	single	1	u H r i k ? a	_u H r i k ? a_	8	_-u u-H H-r r-i i-k k-? ?-a a-_
828	single	2	r i w u X ? e r	_r i w u X ? e r_	9	_-r r-i i-w w-u u-X X-? ?-e e-r r-_
829	single	1	a w ? a d q e.	_a w ? a d q e._	8	_-a a-w w-? ?-a a-d d-q q-e. e.-_
830	single	2	? i r e. q X a. t.	_? i r e. q X a. t._	9	_-? ?-i i-r r-e. e.-q q-X X-a. a.-t. t.-_
831	single	1	i S x a g t a	_i S x a g t a_	8	_-i i-S S-x x-a a-g g-t t-a a-_
832	single	1	e ? l e X g u	_e ? l e X g u_	8	_-e e-? ?-l l-e e-X X-g g-u u-_
833	single	1	a t. g a. q s. i.	_a t. g a. q s. i._	8	_-a a-t. t.-g g-a. a.-q q-s. s.-i. i.-_
834	single	2	S a g u t r u. t.	_S a g u t r u. t._	9	_-S S-a a-g g-u u-t t-r r-u. u.-t. t.-_
835	single	1	u H n a r r e	_u H n a r r e_	8	_-u u-H H-n n-a a-r r-r r-e e-_
836	single	1	a s t. e. q b i	_a s t. e. q b i_	8	_-a a-s s-t. t.-e. e.-q q-b b-i i-_
837	single	1	e p k i s p i	_e p k i s p i_	8	_-e e-p p-k k-i i-s s-p p-i i-_
838	single	1	a S m u. s. l e	_a S m u. s. l e_	8	_-a a-S S-m m-u. u.-s. s.-l l-e e-_
839	single	1	i k X a g g e	_i k X a g g e_	8	_-i i-k k-X X-a a-g g-g g-e e-_
840	single	1	a w m e. s. w i	_a w m e. s. w i_	8	_-a a-w w-m m-e. e.-s. s.-w w-i i-_
841	single	1	u m t i n n a	_u m t i n n a_	8	_-u u-m m-t t-i i-n n-n n-a a-_
842	single	1	e H p u t z u	_e H p u t z u_	8	_-e e-H H-p p-u u-t t-z z-u u-_
843	single	2	g e. s. i. k p e g	_g e. s. i. k p e g_	9	_-g g-e. e.-s. s.-i. i.-k k-p p-e e-g g-_
844	single	1	i g p i H j e	_i g p i H j e_	8	_-i i-g g-p p-i i-H H-j j-e e-_
845	single	1	e t. X u g k a	_e t. X u g k a_	8	_-e e-t. t.-X X-u u-g g-k k-a a-_
846	single	1	i ? q u. x t e	_i ? q u. x t e_	8	_-i i-? ?-q q-u. u.-x x-t t-e e-_
847	single	2	? e r i s d u s.	_? e r i s d u s._	9	_-? ?-e e-r r-i i-s s-d d-u u-s. s.-_
848	single	1	i x p a. t. d u	_i x p a. t. d u_	8	_-i i-x x-p p-a. a.-t. t.-d d-u u-_
849	single	1	i s x u t g e	_i s x u t g e_	8	_-i i-s s-x x-u u-t t-g g-e e-_
850	single	1	e s. m i m g e	_e s. m i m g e_	8	_-e e-s. s.-m m-i i-m m-g g-e e-_
851	single	1	i ? g a n l a	_i ? g a n l a_	8	_-i i-? ?-g g-a a-n n-l l-a a-_
852	single	1	a m H e z k i	_a m H e z k i_	8	_-a a-m m-H H-e e-z z-k k-i i-_
853	single	2	H u. s. a. x l i m	_H u. s. a. x l i m_	9	_-H H-u. u.-s. s.-a. a.-x x-l l-i i-m m-_
854	single	1	u k k a n g e	_u k k a n g e_	8	_-u u-k k-k k-a a-n n-g g-e e-_
855	single	1	i ? g i ? p i	_i ? g i ? p i_	8	_-i i-? ?-g g-i i-? ?-p p-i i-_
856	single	1	e j ? a b X i	_e j ? a b X i_	8	_-e e-j j-? ?-a a-b b-X X-i i-_
857	single	2	s a k u g m i ?	_s a k u g m i ?_	9	_-s s-a a-k k-u u-g g-m m-i i-? ?-_
858	single	2	z a p u x j u w	_z a p u x j u w_	9	_-z z-a a-p p-u u-x x-j j-u u-w w-_
859	single	1	i X k u p w i	_i X k u p w i_	8	_-i i-X X-k k-u u-p p-w w-i i-_
860	single	1	e H s e s w u	_e H s e s w u_	8	_-e e-H H-s s-e e-s s-w w-u u-_
861	single	2	l u. q e. g ? e k	_l u. q e. g ? e k_	9	_-l l-u. u.-q q-e. e.-g g-? ?-e e-k k-_
862	single	1	a s n e X s. a.	_a s n e X s. a._	8	_-a a-s s-n n-e e-X X-s. s.-a. a.-_
863	single	2	l a. s. i. g S u. s.	_l a. s. i. g S u. s._	9	_-l l-a. a.-s. s.-i. i.-g g-S S-u. u.-s. s.-_
864	single	1	u j l a s b a	_u j l a s b a_	8	_-u u-j j-l l-a a-s s-b b-a a-_
865	single	1	a m s i. t. H e	_a m s i. t. H e_	8	_-a a-m m-s s-i. i.-t. t.-H H-e e-_
866	single	1	u t p a z d e	_u t p a z d e_	8	_-u u-t t-p p-a a-z z-d d-e e-_
867	single	1	a t l a g r a	_a t l a g r a_	8	_-a a-t t-l l-a a-g g-r r-a a-_
868	single	1	a w s a H t u	_a w s a H t u_	8	_-a a-w w-s s-a a-H H-t t-u u-_
869	single	2	t. i. g i d t a r	_t. i. g i d t a r_	9	_-t. t.-i. i.-g g-i i-d d-t t-a a-r r-_
870	single	1	i p g a j S e	_i p g a j S e_	8	_-i i-p p-g g-a a-j j-S S-e e-_
871	single	1	u z n e b ? a	_u z n e b ? a_	8	_-u u-z z-n n-e e-b b-? ?-a a-_
872	single	1	e r p u l H u	_e r p u l H u_	8	_-e e-r r-p p-u u-l l-H H-u u-_
873	single	1	e x r a k j u	_e x r a k j u_	8	_-e e-x x-r r-a a-k k-j j-u u-_
874	single	1	u p p u l p e	_u p p u l p e_	8	_-u u-p p-p p-u u-l l-p p-e e-_
875	single	2	n i. t. i. l t a S	_n i. t. i. l t a S_	9	_-n n-i. i.-t. t.-i. i.-l l-t t-a a-S S-_
876	single	1	e n g i. s. n u	_e n g i. s. n u_	8	_-e e-n n-g g-i. i.-s. s.-n n-u u-_
877	single	1	u X x e X k i	_u X x e X k i_	8	_-u u-X X-x x-e e-X X-k k-i i-_
878	single	2	k e t u S j u H	_k e t u S j u H_	9	_-k k-e e-t t-u u-S S-j j-u u-H H-_
879	single	1	e k p e ? z a	_e k p e ? z a_	8	_-e e-k k-p p-e e-? ?-z z-a a-_
880	single	1	a s. t u t x e	_a s. t u t x e_	8	_-a a-s. s.-t t-u u-t t-x x-e e-_
881	single	1	u H l a d b i	_u H l a d b i_	8	_-u u-H H-l l-a a-d d-b b-i i-_
882	single	2	t. a. q e. b q i. S	_t. a. q e. b q i. S_	9	_-t. t.-a. a.-q q-e. e.-b b-q q-i. i.-S S-_
883	single	1	e b t. e. ? s. i.	_e b t. e. ? s. i._	8	_-e e-b b-t. t.-e. e.-? ?-s. s.-i. i.-_
884	single	1	a X t. a. w r e	_a X t. a. w r e_	8	_-a a-X X-t. t.-a. a.-w w-r r-e e-_
885	single	2	k a m i z b a H	_k a m i z b a H_	9	_-k k-a a-m m-i i-z z-b b-a a-H H-_
886	single	1	u S S e z q e.	_u S S e z q e._	8	_-u u-S S-S S-e e-z z-q q-e. e.-_
887	single	1	u w H u m p e	_u w H u m p e_	8	_-u u-w w-H H-u u-m m-p p-e e-_
888	single	1	a m b i H b i	_a m b i H b i_	8	_-a a-m m-b b-i i-H H-b b-i i-_
889	single	1	u g H e k r u	_u g H e k r u_	8	_-u u-g g-H H-e e-k k-r r-u u-_
890	single	1	i w k a n s a	_i w k a n s a_	8	_-i i-w w-k k-a a-n n-s s-a a-_
891	single	2	? u g u r w u k	_? u g u r w u k_	9	_-? ?-u u-g g-u u-r r-w w-u u-k k-_
892	single	2	l e l a X X i s	_l e l a X X i s_	9	_-l l-e e-l l-a a-X X-X X-i i-s s-_
893	single	1	i j b u z s e	_i j b u z s e_	8	_-i i-j j-b b-u u-z z-s s-e e-_
894	single	1	u j l u j q u.	_u j l u j q u._	8	_-u u-j j-l l-u u-j j-q q-u. u.-_
895	single	2	j u X e d k e s.	_j u X e d k e s._	9	_-j j-u u-X X-e e-d d-k k-e e-s. s.-_
896	single	3	s. e. a. b i i X	_s. e. a. b i i X_	8	_-s. s.-e. e.-a. a.-b b-i i-i i-X X-_
897	single	1	e r s a n z i	_e r s a n z i_	8	_-e e-r r-s s-a a-n n-z z-i i-_
898	single	2	t. a. n i g q u. t	_t. a. n i g q u. t_	9	_-t. t.-a. a.-n n-i i-g g-q q-u. u.-t t-_
899	single	1	i X m a ? s. i.	_i X m a ? s. i._	8	_-i i-X X-m m-a a-? ?-s. s.-i. i.-_
900	single	2	m a s a m t. e. l	_m a s a m t. e. l_	9	_-m m-a a-s s-a a-m m-t. t.-e. e.-l l-_
901	single	1	u H p i n S e	_u H p i n S e_	8	_-u u-H H-p p-i i-n n-S S-e e-_
902	single	1	e x d u q z u	_e x d u q z u_	8	_-e e-x x-d d-u u-q q-z z-u u-_
